"label","en_text","id_text"
"negative","Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .","Margin operasi, bagaimanapun, turun menjadi 14,4% dari 15,1%, terseret oleh kinerja yang buruk dalam solusi perusahaan."
"negative","The company said that the fall in turnover had been planned .","Perusahaan mengatakan bahwa penurunan omset telah direncanakan."
"negative","Net sales fell by 5 % from the previous accounting period .","Penjualan bersih turun 5% dari periode akuntansi sebelumnya."
"negative","The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .","Perubahan nilai wajar properti investasi adalah EUR 15,8 juta , dibandingkan dengan EUR 22,9 juta pada kuartal ketiga 2009 ."
"negative","Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .","Laba operasional turun menjadi EUR 6,2 juta dari EUR 8,5 juta pada kuartal ketiga tahun 2007 ."
"negative","The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .","Jangka waktu pendanaan tersebut di atas jauh di bawah tingkat CDS Bank saat ini di pasar dan memiliki jangka waktu antara 1 sampai 7,5 tahun."
"negative","Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .","Pabrik baja Outokumpu di Tornio, Finlandia, diduga sebagai sumbernya."
"negative","Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .","Saham Nokia mencapai 13,21 euro pada hari Jumat, turun 50 persen dari awal tahun ini sebagian karena lambatnya pengenalan model layar sentuh."
"negative","Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .","Kapasitas pabrik penggergajian kayu Seikku di Pori dan pabrik penggergajian Alholma di Pietarsaari akan berkurang dan mengakibatkan 60 orang diberhentikan selama sekitar enam minggu mulai pertengahan Mei, katanya."
"negative","The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .","Indeks OMX Nordic 40 OMXN40, yang terdiri dari 40 saham Nordik yang paling banyak diperdagangkan di bursa Nasdaq OMX, ditutup turun 0,87% pada 1.064,14 poin pada hari Kamis."
"negative","`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .","``Perusahaan-perusahaan kecil menderita saat ini karena kemungkinan besar mereka akan mengalami kesulitan keuangan,'' tambahnya."
"negative","`` Uncommonly weak snow conditions in nearly every market have affected our first quarter result , '' Chief Executive Roger Talermo said .","`` Kondisi salju yang jarang terjadi di hampir setiap pasar telah mempengaruhi hasil kuartal pertama kami,'' kata Kepala Eksekutif Roger Talermo."
"negative","The total need for staff cuts corresponds to about 300 man-years .","Total kebutuhan untuk pemotongan staf sesuai dengan sekitar 300 man-years."
"negative","In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn .","Pada Q1 tahun 2009, pendapatan bunga bersih Bank of +_land melemah sebesar 10% menjadi EUR 9,1 juta."
"negative","Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .","Tahun lalu, 8,3 juta penumpang terbang dengan maskapai ini, turun 4 persen dibandingkan tahun 2007."
"negative","`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''","`` Kami melihat pasar surat kabar terus ketat, dan target kami adalah menyelesaikan transaksi pada akhir tahun ini. ''"
"negative","Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .","Selanjutnya, penjualan mobil penumpang baru dan kendaraan komersial ringan di negara tersebut turun 5,4% tahun-ke-tahun bulan lalu."
"negative","Net sales fell by 5 % from the previous accounting period .","Penjualan bersih turun 5% dari periode akuntansi sebelumnya."
"negative","In the Baltic countries , sales fell by 42.6 % .","Di negara-negara Baltik, penjualan turun sebesar 42,6%."
"negative","`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''","`` Namun , biaya yang meningkat pesat dan penguatan euro merupakan tantangan bagi seluruh industri , dan berdampak pada hasil kami . ''"
"negative","The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 .","Indeks OMX Helsinki turun 0,33 persen menjadi 9.364,80 , sedangkan indeks portofolio OMX Helsinki CAP turun 0,34 persen menjadi 5.029,25 ."
"negative","Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .","Perusahaan asuransi Finlandia Fennia dan Kesko Group mengakhiri kerja sama pelanggan setia mereka."
"negative","It is the most awkward thing to use if you 're holding the phone with one hand .","Ini adalah hal yang paling canggung untuk digunakan jika Anda memegang telepon dengan satu tangan."
"negative","Full-year operating result for 2008 was 3.6 million negative .","Hasil operasional setahun penuh pada tahun 2008 adalah 3,6 juta negatif."
"negative","The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .","Kepolisian Baltimore dan Pemadam Kebakaran, yang memiliki dana sekitar $1,5 miliar, kehilangan sekitar $3,5 juta dalam skema Madoff Ponzi."
"negative","In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .","Pada kuartal ketiga tahun fiskal 2008 Efore mengalami kerugian bersih sebesar EUR 400.000 versus laba bersih sebesar EUR 200.000 untuk periode yang sama pada tahun fiskal 2007 ."
"negative","A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .","Pengadilan tinggi di Finlandia telah mendenda tujuh perusahaan aspal lokal lebih dari singa ($117 juta) karena menjalankan kartel."
"negative","Sales by Seppala diminished by 6 per cent .","Penjualan Seppala berkurang 6 persen."
"negative","17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .","17 Maret 2011 - Goldman Sachs memperkirakan bahwa ada prospek negatif untuk operasi seluler Norwegia Telenor ASA OSL: TEL dan TeliaSonera AB STO: TLSN Norwegia dalam jangka pendek."
"negative","`` Those uncertainties cloud the long-term outlook . ''","`` Ketidakpastian itu mengaburkan prospek jangka panjang. ''"
"negative","Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .","Pengembang solusi otomasi Finlandia Cencorp Corporation (OMX Helsinki: CNC1V) pada hari Kamis (18 September) mengeluarkan peringatan laba untuk kuartal ketiga tahun 2008."
"negative","Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .","Penjualan bersih Kemira Finlandia EUR turun menjadi EUR 1.259,6 juta pada Januari-Juni 2009 dari EUR 1.425,1 juta pada Januari-Juni 2008 ."
"negative","The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .","Perusahaan hari ini melaporkan kerugian operasional sebesar EUR0,1 juta dari penjualan bersih sebesar EUR4,5 juta untuk kuartal pertama 2008."
"negative","Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .","Perubahan Chief executive officer Olli-Pekka Kallasvuo pada hari Selasa menandai ketiga kalinya dalam sembilan bulan perusahaan telah merombak eksekutif dan operasi karena Nokia kalah dari iPhone Apple dan BlackBerry RIM."
"negative","Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .","Kerugian sebelum pajak berjumlah EUR 1,2 juta, turun dari keuntungan sebesar EUR 2,1 juta pada tahun 2004."
"negative","Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .","Grup perangkat lunak bisnis Finlandia AffectoGenimap Oyj mengatakan laba bersihnya berkurang separuh menjadi 1,2 juta euro ($ 1,5 juta) dalam sembilan bulan pertama tahun 2006 dari 2,2 juta euro ($ 2,8 juta) pada periode yang sama tahun 2005."
"negative","Sanoma News ' advertising sales decreased by 22 % during the year .","Penjualan iklan Sanoma News turun 22% sepanjang tahun."
"negative","Most of the layoffs will be in Finland .","Sebagian besar PHK akan terjadi di Finlandia."
"negative","The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .","Estimasi perusahaan sebelumnya adalah untuk pendapatan yang lebih rendah dari tahun lalu EUR 93,9 juta."
"negative","Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .","Kerugian operasional berjumlah EUR 0,3 juta, turun dari laba sebesar EUR 5,1 juta pada paruh pertama tahun 2009."
"negative","Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .","Frost menjual saham seharga $19 juta pada $6,06-7,12 per saham, dibandingkan dengan harga tertinggi hari Jumat di $1,33 dan terendah $10,14."
"negative","Viking Line has canceled some services .","Viking Line telah membatalkan beberapa layanan."
"negative","Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 .","Laba operasional untuk periode 12 bulan menurun dari EUR5 ,4 juta sementara penjualan bersih meningkat dari EUR62,0 juta , dibandingkan dengan tahun keuangan 2004 ."
"negative","At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .","Saat ini, Valio tidak khawatir, tapi jika larangan itu berlangsung lama, itu bisa menjadi masalah besar."
"negative","Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .","Target Benefon adalah memberhentikan sementara secara permanen hingga 20% dari staf pabrik Salo."
"negative","In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","Pada bulan September saja, pasar turun 10,2 persen dibandingkan tahun lalu menjadi 19,28 juta liter."
"negative","The company plans to close two of the three lines at the plant , where some 450 jobs are under threat .","Perusahaan berencana untuk menutup dua dari tiga jalur di pabrik, di mana sekitar 450 pekerjaan terancam."
"negative","Therefore , the company 's 2005 result will remain weaker than that of 2004 .","Oleh karena itu, kinerja perusahaan pada tahun 2005 akan tetap lebih lemah dibandingkan tahun 2004."
"negative","In Sweden , there is an oversupply of pharmacies .","Di Swedia, terjadi kelebihan pasokan apotek."
"negative","Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .","Kepala Eksekutif Stora Jouko Karvinen menggambarkan kenaikan tarif Rusia sebagai ancaman terhadap masa depan industri hasil hutan di Finlandia."
"negative","Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .","Laba operasional untuk periode 12 bulan menurun dari EUR157,5 juta, sementara penjualan bersih meningkat dari EUR634,3 juta, dibandingkan dengan tahun 2007."
"negative","Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .","Laba operasional sebelum item yang tidak berulang adalah EUR 8,3 juta dalam sembilan bulan pertama tahun 2008, dibandingkan dengan EUR 8,4 pada periode yang sama tahun 2007."
"negative","In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .","Selain itu, 29 karyawan lainnya dapat diberhentikan hingga pemberitahuan lebih lanjut dan seluruh tenaga kerja dapat diberhentikan untuk jangka waktu singkat jika diperlukan."
"negative","Device volume in the area decreased by 21 % to 2.7 mn units .","Volume perangkat di area tersebut menurun sebesar 21% menjadi 2,7 juta unit."
"negative","UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .","UPM-Kymmene Corp., pembuat kertas majalah terbesar di dunia, pada hari Selasa melaporkan penurunan laba sebesar 19 persen karena harga kertas yang lebih rendah, biaya yang lebih tinggi dan euro yang kuat merugikan pendapatan."
